account_id,customer_id,account_type,balance,currency,branch_code,status,opened_date,created_at,updated_at
20206,2187,Savings,354501.12,INR,BR002,ACTIVE,2024-05-25,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20207,2647,Current,233300.21,INR,BR002,ACTIVE,2024-02-25,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20208,3712,Savings,75987.77,INR,BR002,ACTIVE,2023-01-19,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20209,4960,Current,210105.83,INR,BR002,ACTIVE,2023-09-11,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20210,2089,Savings,67236.58,INR,BR001,ACTIVE,2020-03-19,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20211,4690,Savings,58126.93,INR,BR004,ACTIVE,2021-02-19,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20212,2240,Savings,12506.59,INR,BR003,ACTIVE,2020-08-08,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20213,1603,Savings,142144.30,INR,BR002,ACTIVE,2020-12-16,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20214,2938,Savings,166106.52,INR,BR001,ACTIVE,2020-12-22,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20215,1026,Savings,350022.41,INR,BR001,ACTIVE,2022-11-25,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20216,3717,Savings,269464.39,INR,BR003,ACTIVE,2021-07-19,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20217,1584,Savings,429366.41,INR,BR004,ACTIVE,2020-09-30,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20218,2068,Savings,89058.84,INR,BR003,ACTIVE,2021-06-08,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20219,2114,Savings,133712.37,INR,BR002,ACTIVE,2024-06-02,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20220,2157,Current,470596.98,INR,BR004,ACTIVE,2023-05-31,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20221,2185,Savings,222578.58,INR,BR004,ACTIVE,2023-02-28,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20222,2768,Savings,394736.42,INR,BR003,ACTIVE,2022-09-20,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20223,1380,Current,246591.66,INR,BR003,ACTIVE,2024-10-09,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20224,2285,Savings,236071.74,INR,BR004,ACTIVE,2021-06-11,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20225,2407,Savings,74910.03,INR,BR003,ACTIVE,2020-01-06,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20226,1369,Savings,425748.61,INR,BR004,ACTIVE,2022-10-23,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20227,4183,Savings,40099.28,INR,BR003,ACTIVE,2024-10-03,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20228,4748,Current,155820.29,INR,BR004,ACTIVE,2021-06-22,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20229,2101,Savings,337060.57,INR,BR002,ACTIVE,2021-01-15,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20230,3257,Savings,254121.52,INR,BR001,ACTIVE,2020-05-18,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20231,2037,Savings,440807.79,INR,BR003,ACTIVE,2023-06-09,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20232,2945,Savings,20609.68,INR,BR004,ACTIVE,2020-06-08,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20233,2594,Savings,325054.35,INR,BR001,ACTIVE,2022-04-07,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20234,2922,Savings,239255.27,INR,BR001,ACTIVE,2021-12-02,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20235,4928,Savings,78001.60,INR,BR001,ACTIVE,2020-06-12,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20236,4620,Savings,371882.70,INR,BR003,ACTIVE,2022-04-17,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20237,1025,Savings,206242.12,INR,BR003,ACTIVE,2025-01-25,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20238,1546,Current,266259.37,INR,BR002,ACTIVE,2021-07-21,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20239,2164,Savings,483665.77,INR,BR003,ACTIVE,2024-08-30,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20240,1275,Savings,243628.81,INR,BR003,ACTIVE,2024-01-31,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20241,4442,Savings,411863.06,INR,BR003,ACTIVE,2024-08-25,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20242,3922,Current,385019.18,INR,BR001,ACTIVE,2021-04-14,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20243,3270,Savings,331714.54,INR,BR002,ACTIVE,2021-10-27,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20244,4109,Savings,448509.26,INR,BR001,ACTIVE,2021-12-31,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20245,3923,Savings,126549.22,INR,BR002,ACTIVE,2020-12-29,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20246,2153,Savings,410564.84,INR,BR003,ACTIVE,2023-05-14,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20247,4388,Savings,189515.96,INR,BR004,ACTIVE,2024-09-27,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20248,2347,Savings,406432.95,INR,BR003,ACTIVE,2022-12-09,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20249,2457,Savings,247400.55,INR,BR001,ACTIVE,2024-03-29,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20250,3266,Savings,428996.92,INR,BR001,ACTIVE,2023-03-31,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20251,2871,Savings,447526.93,INR,BR001,ACTIVE,2021-09-12,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20252,2272,Savings,299224.29,INR,BR002,ACTIVE,2024-02-11,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20253,1111,Current,254305.85,INR,BR001,ACTIVE,2020-12-08,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20254,3864,Savings,391856.79,INR,BR004,ACTIVE,2020-07-15,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20255,2756,Savings,134226.12,INR,BR004,ACTIVE,2020-05-05,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20256,1708,Savings,8658.99,INR,BR003,ACTIVE,2024-07-10,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20257,3195,Current,204140.20,INR,BR002,ACTIVE,2020-03-01,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20258,2368,Savings,254379.29,INR,BR002,ACTIVE,2024-09-04,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20259,4581,Current,149334.10,INR,BR003,ACTIVE,2022-03-28,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20260,2529,Savings,192297.58,INR,BR001,ACTIVE,2024-10-27,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20261,1552,Savings,67396.06,INR,BR001,ACTIVE,2024-11-26,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20262,1134,Savings,139367.66,INR,BR003,ACTIVE,2021-02-01,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20263,3512,Savings,120807.58,INR,BR003,ACTIVE,2024-07-29,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20264,3912,Savings,151192.44,INR,BR003,ACTIVE,2023-05-26,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20265,3014,Current,150228.00,INR,BR003,ACTIVE,2021-10-12,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20266,4263,Savings,279925.22,INR,BR002,ACTIVE,2023-03-31,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20267,2187,Savings,126047.87,INR,BR002,ACTIVE,2020-04-06,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20268,3504,Savings,470539.67,INR,BR001,ACTIVE,2023-09-20,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20269,2085,Current,256126.14,INR,BR002,ACTIVE,2021-12-30,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20270,2029,Savings,65354.04,INR,BR002,ACTIVE,2021-10-09,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20271,2061,Savings,140523.53,INR,BR002,ACTIVE,2022-03-27,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20272,3508,Savings,365148.99,INR,BR003,ACTIVE,2020-06-02,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20273,4289,Savings,7815.86,INR,BR002,ACTIVE,2021-10-22,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20274,2761,Savings,468971.18,INR,BR001,ACTIVE,2021-01-17,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20275,3023,Savings,223143.28,INR,BR002,ACTIVE,2024-12-25,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20276,2752,Current,261018.43,INR,BR003,ACTIVE,2024-05-07,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20277,3187,Current,494217.71,INR,BR002,ACTIVE,2023-06-28,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20278,3666,Savings,252198.14,INR,BR004,ACTIVE,2021-01-22,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20279,4171,Savings,473924.25,INR,BR001,ACTIVE,2022-03-16,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20280,3728,Savings,457700.33,INR,BR002,ACTIVE,2022-04-27,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20281,4009,Savings,470716.45,INR,BR001,ACTIVE,2020-06-15,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20282,4336,Savings,406374.16,INR,BR003,ACTIVE,2024-07-09,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20283,3647,Savings,148902.64,INR,BR001,ACTIVE,2023-07-24,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20284,1596,Current,173844.86,INR,BR004,ACTIVE,2022-06-01,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20285,4296,Savings,183127.05,INR,BR004,ACTIVE,2023-05-08,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20286,1011,Savings,489611.24,INR,BR001,ACTIVE,2022-03-05,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20287,3375,Savings,181017.00,INR,BR003,ACTIVE,2023-05-10,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20288,2722,Current,55235.97,INR,BR001,ACTIVE,2023-12-03,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20289,4422,Savings,389386.12,INR,BR002,ACTIVE,2021-01-08,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20290,3427,Savings,183665.58,INR,BR002,ACTIVE,2023-10-21,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20291,3279,Current,310847.02,INR,BR001,ACTIVE,2023-09-13,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20292,2165,Savings,462255.85,INR,BR002,ACTIVE,2020-10-14,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20293,1618,Savings,288177.28,INR,BR002,ACTIVE,2023-04-17,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20294,1765,Savings,319212.39,INR,BR003,ACTIVE,2024-04-12,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20295,1049,Current,321788.42,INR,BR001,ACTIVE,2024-12-16,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20296,1451,Savings,306587.19,INR,BR002,ACTIVE,2023-11-06,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20297,2799,Current,80724.92,INR,BR001,ACTIVE,2024-08-20,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20298,1491,Current,228751.29,INR,BR001,ACTIVE,2022-10-30,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20299,4277,Savings,4824.35,INR,BR002,ACTIVE,2023-05-05,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20300,2893,Savings,313506.14,INR,BR003,ACTIVE,2021-05-14,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20301,2433,Savings,288103.79,INR,BR003,ACTIVE,2022-10-04,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20302,3455,Savings,159750.47,INR,BR004,ACTIVE,2022-10-24,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20303,2075,Savings,262423.86,INR,BR001,ACTIVE,2024-12-13,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20304,3223,Savings,247035.83,INR,BR004,ACTIVE,2020-12-31,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20305,4809,Savings,126206.69,INR,BR003,ACTIVE,2021-12-24,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20306,2285,Current,147350.49,INR,BR002,ACTIVE,2024-05-13,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20307,3528,Current,381507.96,INR,BR002,ACTIVE,2023-03-31,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20308,2758,Savings,378110.43,INR,BR003,ACTIVE,2020-01-15,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20309,1223,Savings,235421.29,INR,BR003,ACTIVE,2022-05-05,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20310,1269,Current,359036.97,INR,BR001,ACTIVE,2022-01-21,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20311,3858,Current,225949.84,INR,BR004,ACTIVE,2022-12-26,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20312,3941,Savings,425835.64,INR,BR004,ACTIVE,2024-01-15,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20313,1901,Savings,167070.53,INR,BR003,ACTIVE,2022-04-27,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20314,1919,Savings,463718.96,INR,BR001,ACTIVE,2020-11-05,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20315,3366,Savings,271599.54,INR,BR002,ACTIVE,2020-08-03,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20316,1385,Savings,268308.24,INR,BR003,ACTIVE,2021-06-13,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20317,2610,Current,335734.38,INR,BR004,ACTIVE,2020-02-29,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20318,1626,Current,171087.15,INR,BR001,ACTIVE,2021-08-23,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20319,4291,Savings,362440.46,INR,BR001,ACTIVE,2020-02-24,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20320,4126,Savings,160892.13,INR,BR001,ACTIVE,2021-11-25,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20321,2224,Savings,199371.88,INR,BR004,ACTIVE,2023-12-12,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20322,2908,Savings,337677.01,INR,BR001,ACTIVE,2024-02-29,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20323,3691,Savings,189846.10,INR,BR002,ACTIVE,2022-01-08,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20324,2363,Current,100787.09,INR,BR004,ACTIVE,2021-09-06,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20325,3752,Savings,436078.83,INR,BR003,ACTIVE,2022-09-30,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20326,2715,Savings,461155.54,INR,BR001,ACTIVE,2021-06-06,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20327,4970,Savings,313738.79,INR,BR004,ACTIVE,2023-09-16,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20328,3353,Savings,405764.23,INR,BR003,ACTIVE,2020-06-10,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20329,4871,Current,493339.53,INR,BR003,ACTIVE,2023-03-27,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20330,2776,Savings,307772.60,INR,BR002,ACTIVE,2023-06-26,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20331,2269,Savings,454487.53,INR,BR003,ACTIVE,2021-09-11,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20332,1842,Current,180268.12,INR,BR002,ACTIVE,2022-07-14,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20333,2653,Savings,350535.75,INR,BR004,ACTIVE,2020-04-11,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20334,2232,Savings,28846.93,INR,BR002,ACTIVE,2022-07-12,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20335,2748,Savings,394696.81,INR,BR004,ACTIVE,2021-07-19,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20336,3559,Savings,415071.77,INR,BR004,ACTIVE,2021-04-22,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20337,2283,Savings,201186.54,INR,BR001,ACTIVE,2020-04-07,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20338,4452,Savings,319838.55,INR,BR002,ACTIVE,2023-09-16,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20339,3211,Savings,429322.19,INR,BR004,ACTIVE,2020-06-16,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20340,1738,Savings,441920.47,INR,BR001,ACTIVE,2023-02-19,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20341,1341,Current,54159.23,INR,BR002,ACTIVE,2024-06-05,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20342,3980,Savings,413916.39,INR,BR002,ACTIVE,2023-08-13,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20343,4648,Current,137847.43,INR,BR003,ACTIVE,2024-12-06,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20344,2952,Savings,363926.14,INR,BR001,ACTIVE,2024-03-05,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20345,2782,Savings,163256.91,INR,BR003,ACTIVE,2023-07-31,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20346,1530,Savings,29108.51,INR,BR004,ACTIVE,2022-11-25,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20347,1034,Savings,105725.48,INR,BR002,ACTIVE,2024-01-12,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20348,4896,Savings,204927.22,INR,BR004,ACTIVE,2023-11-14,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20349,4046,Savings,370873.08,INR,BR001,ACTIVE,2020-02-06,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20350,1323,Current,51251.11,INR,BR002,ACTIVE,2022-11-06,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20351,2205,Current,406654.13,INR,BR004,ACTIVE,2021-07-31,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20352,2987,Savings,498478.59,INR,BR002,ACTIVE,2022-01-11,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20353,1347,Savings,394340.56,INR,BR003,ACTIVE,2023-09-24,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20354,2730,Savings,237394.52,INR,BR001,ACTIVE,2022-11-08,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20355,2216,Savings,284511.95,INR,BR001,ACTIVE,2023-09-30,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20356,2603,Current,4074.09,INR,BR001,ACTIVE,2020-04-25,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20357,3769,Savings,105427.65,INR,BR002,ACTIVE,2022-03-16,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20358,4950,Savings,449595.08,INR,BR004,ACTIVE,2020-05-11,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20359,2703,Savings,11842.97,INR,BR004,ACTIVE,2022-12-18,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20360,4318,Savings,452492.68,INR,BR001,ACTIVE,2022-04-14,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20361,1245,Savings,57513.05,INR,BR002,ACTIVE,2024-10-13,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20362,3726,Savings,67403.99,INR,BR002,ACTIVE,2020-10-02,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20363,2832,Savings,88499.61,INR,BR002,ACTIVE,2023-09-14,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20364,3963,Savings,399893.28,INR,BR004,ACTIVE,2022-02-24,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20365,3771,Savings,239615.10,INR,BR001,ACTIVE,2021-09-27,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20366,4052,Savings,73453.12,INR,BR004,ACTIVE,2024-09-11,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20367,1133,Current,343714.11,INR,BR003,ACTIVE,2022-12-03,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20368,4269,Current,470403.49,INR,BR002,ACTIVE,2023-01-23,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20369,3958,Current,286653.29,INR,BR003,ACTIVE,2021-07-12,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20370,2371,Current,50251.30,INR,BR001,ACTIVE,2020-11-24,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20371,3097,Savings,28320.55,INR,BR001,ACTIVE,2021-09-07,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20372,2088,Savings,398140.31,INR,BR004,ACTIVE,2022-06-07,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20373,2648,Savings,313415.74,INR,BR001,ACTIVE,2022-12-13,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20374,2892,Current,461406.01,INR,BR001,ACTIVE,2021-04-19,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20375,2721,Savings,274077.83,INR,BR004,ACTIVE,2023-08-03,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20376,2128,Savings,32135.31,INR,BR004,ACTIVE,2023-11-15,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20377,3261,Current,202439.74,INR,BR004,ACTIVE,2023-06-02,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20378,2541,Savings,329337.35,INR,BR004,ACTIVE,2020-08-03,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20379,1119,Savings,193057.79,INR,BR001,ACTIVE,2024-11-18,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20380,3904,Savings,499796.11,INR,BR003,ACTIVE,2021-01-28,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20381,3809,Savings,203283.93,INR,BR004,ACTIVE,2024-04-27,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20382,3727,Savings,273571.83,INR,BR001,ACTIVE,2024-04-23,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20383,1895,Savings,113470.62,INR,BR001,ACTIVE,2023-06-24,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20384,2266,Savings,76916.96,INR,BR001,ACTIVE,2024-07-16,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20385,3328,Savings,323007.46,INR,BR001,ACTIVE,2023-10-26,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20386,3472,Savings,294717.76,INR,BR001,ACTIVE,2022-05-10,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20387,1363,Savings,3165.09,INR,BR004,ACTIVE,2020-10-02,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20388,4069,Current,143105.99,INR,BR004,ACTIVE,2022-05-03,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20389,2774,Savings,322146.21,INR,BR002,ACTIVE,2021-04-03,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20390,4378,Current,406312.42,INR,BR002,ACTIVE,2021-10-23,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20391,2741,Savings,156871.96,INR,BR004,ACTIVE,2024-05-24,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20392,4558,Savings,324070.75,INR,BR004,ACTIVE,2020-07-29,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20393,1314,Savings,133363.71,INR,BR004,ACTIVE,2020-10-18,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20394,2537,Savings,345499.57,INR,BR003,ACTIVE,2020-07-18,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20395,2707,Savings,349276.05,INR,BR004,ACTIVE,2025-01-08,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20396,4239,Savings,65981.51,INR,BR001,ACTIVE,2020-06-18,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20397,4466,Savings,332879.80,INR,BR003,ACTIVE,2020-10-16,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20398,3818,Current,167450.02,INR,BR003,ACTIVE,2020-03-26,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20399,2087,Savings,87124.87,INR,BR001,ACTIVE,2023-03-29,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20400,1272,Current,250680.26,INR,BR001,ACTIVE,2020-06-07,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20401,2061,Savings,226696.05,INR,BR002,ACTIVE,2021-12-18,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
20402,4088,Savings,387163.53,INR,BR001,ACTIVE,2020-11-06,2026-09-10 11:36:56.634052,2026-09-10 11:36:56.634052
